"","Date","MaxTemp.degF.","MinTemp.degF.","Precip.inches.","TempSource","PrecipSource"
"6918","10/9/1981",59,42,0.09,"Cedar Weather Station","Cedar Weather Station"
"6919","10/10/1981",58,47,0.07,"Cedar Weather Station","Cedar Weather Station"
"6920","10/11/1981",61,39,0,"Cedar Weather Station","Cedar Weather Station"
"6921","10/12/1981",64,41,0,"Cedar Weather Station","Cedar Weather Station"
"6922","10/13/1981",61,50,0,"Cedar Weather Station","Cedar Weather Station"
"6923","10/14/1981",61,48,0.86,"Cedar Weather Station","Cedar Weather Station"
"6924","10/15/1981",60,37,0,"Cedar Weather Station","Cedar Weather Station"
"6925","10/16/1981",65,28,0,"Cedar Weather Station","Cedar Weather Station"
"6926","10/17/1981",61,48,0.73,"Cedar Weather Station","Cedar Weather Station"
"6927","10/18/1981",50,33,0,"Cedar Weather Station","Cedar Weather Station"
"6928","10/19/1981",63,23,0,"Cedar Weather Station","Cedar Weather Station"
"6929","10/20/1981",61,41,0,"Cedar Weather Station","Cedar Weather Station"
"6930","10/21/1981",47,30,0,"Cedar Weather Station","Cedar Weather Station"
"6931","10/22/1981",40,22,0,"Cedar Weather Station","Cedar Weather Station"
"6932","10/23/1981",34,21,0,"Cedar Weather Station","Cedar Weather Station"
"6933","10/24/1981",39,21,0.08,"Cedar Weather Station","Cedar Weather Station"
"6934","10/25/1981",40,26,0,"Cedar Weather Station","Cedar Weather Station"
"6935","10/26/1981",51,14,0,"Cedar Weather Station","Cedar Weather Station"
"6936","10/27/1981",60,27,0,"Cedar Weather Station","Cedar Weather Station"
"6937","10/28/1981",54,35,0,"Cedar Weather Station","Cedar Weather Station"
"6938","10/29/1981",60,38,0,"Cedar Weather Station","Cedar Weather Station"
"6939","10/30/1981",62,47,0,"Cedar Weather Station","Cedar Weather Station"
"6940","10/31/1981",65,37,0,"Cedar Weather Station","Cedar Weather Station"
"6941","11/1/1981",66,24,0,"Cedar Weather Station","Cedar Weather Station"
"6942","11/2/1981",64,24,0,"Cedar Weather Station","Cedar Weather Station"
"6943","11/3/1981",67,28,0,"Cedar Weather Station","Cedar Weather Station"
"6944","11/4/1981",67,41,0,"Cedar Weather Station","Cedar Weather Station"
"6945","11/5/1981",59,42,0,"Cedar Weather Station","Cedar Weather Station"
"6946","11/6/1981",56,23,0,"Cedar Weather Station","Cedar Weather Station"
"6947","11/7/1981",64,24,0,"Cedar Weather Station","Cedar Weather Station"
"6948","11/8/1981",54,34,0,"Cedar Weather Station","Cedar Weather Station"
"6949","11/9/1981",41,13,0,"Cedar Weather Station","Cedar Weather Station"
"6950","11/10/1981",53,24,0,"Cedar Weather Station","Cedar Weather Station"
"6951","11/11/1981",50,18,0,"Cedar Weather Station","Cedar Weather Station"
"6952","11/12/1981",57,29,0,"Cedar Weather Station","Cedar Weather Station"
"6953","11/13/1981",63,34,0,"Cedar Weather Station","Cedar Weather Station"
"6954","11/14/1981",60,45,0,"Cedar Weather Station","Cedar Weather Station"
"6955","11/15/1981",56,43,0,"Cedar Weather Station","Cedar Weather Station"
"6956","11/16/1981",59,31,0,"Cedar Weather Station","Cedar Weather Station"
"6957","11/17/1981",50,27,0,"Cedar Weather Station","Cedar Weather Station"
"6958","11/18/1981",40,31,0,"Cedar Weather Station","Cedar Weather Station"
"6959","11/19/1981",39,28,0.25,"Cedar Weather Station","Cedar Weather Station"
"6960","11/20/1981",30,23,0,"Cedar Weather Station","Cedar Weather Station"
"6961","11/21/1981",28,3,0,"Cedar Weather Station","Cedar Weather Station"
"6962","11/22/1981",26,8,0,"Cedar Weather Station","Cedar Weather Station"
"6963","11/23/1981",30,19,0.15,"Cedar Weather Station","Cedar Weather Station"
"6964","11/24/1981",33,25,0,"Cedar Weather Station","Cedar Weather Station"
"6965","11/25/1981",35,28,0,"Cedar Weather Station","Cedar Weather Station"
"6966","11/26/1981",35,32,0.13,"Cedar Weather Station","Cedar Weather Station"
"6967","11/27/1981",34,25,0,"Cedar Weather Station","Cedar Weather Station"
"6968","11/28/1981",31,27,0,"Cedar Weather Station","Cedar Weather Station"
"6969","11/29/1981",34,23,0,"Cedar Weather Station","Cedar Weather Station"
"6970","11/30/1981",34,21,0,"Cedar Weather Station","Cedar Weather Station"
"6971","12/1/1981",35,29,0.21,"Cedar Weather Station","Cedar Weather Station"
"6972","12/2/1981",34,27,0,"Cedar Weather Station","Cedar Weather Station"
"6973","12/3/1981",28,18,0,"Cedar Weather Station","Cedar Weather Station"
"6974","12/4/1981",34,16,0,"Cedar Weather Station","Cedar Weather Station"
"6975","12/5/1981",26,4,0,"Cedar Weather Station","Cedar Weather Station"
"6976","12/6/1981",40,19,0,"Cedar Weather Station","Cedar Weather Station"
"6977","12/7/1981",38,29,0,"Cedar Weather Station","Cedar Weather Station"
"6978","12/8/1981",33,26,0,"Cedar Weather Station","Cedar Weather Station"
"6979","12/9/1981",30,21,0,"Cedar Weather Station","Cedar Weather Station"
"6980","12/10/1981",25,3,0,"Cedar Weather Station","Cedar Weather Station"
"6981","12/11/1981",28,20,0,"Cedar Weather Station","Cedar Weather Station"
"6982","12/12/1981",34,26,0.04,"Cedar Weather Station","Cedar Weather Station"
"6983","12/13/1981",32,28,0,"Cedar Weather Station","Cedar Weather Station"
"6984","12/14/1981",30,3,0.03,"Cedar Weather Station","Cedar Weather Station"
"6985","12/15/1981",16,-7,0,"Cedar Weather Station","Cedar Weather Station"
"6986","12/16/1981",10,-10,0,"Cedar Weather Station","Cedar Weather Station"
"6987","12/17/1981",11,-5,0,"Cedar Weather Station","Cedar Weather Station"
"6988","12/18/1981",12,-11,0,"Cedar Weather Station","Cedar Weather Station"
"6989","12/19/1981",11,-15,0,"Cedar Weather Station","Cedar Weather Station"
"6990","12/20/1981",25,-4,0,"Cedar Weather Station","Cedar Weather Station"
"6991","12/21/1981",36,20,0,"Cedar Weather Station","Cedar Weather Station"
"6992","12/22/1981",28,16,0,"Cedar Weather Station","Cedar Weather Station"
"6993","12/23/1981",20,5,0,"Cedar Weather Station","Cedar Weather Station"
"6994","12/24/1981",27,2,0,"Cedar Weather Station","Cedar Weather Station"
"6995","12/25/1981",22,8,0,"Cedar Weather Station","Cedar Weather Station"
"6996","12/26/1981",27,18,0.12,"Cedar Weather Station","Cedar Weather Station"
"6997","12/27/1981",27,17,0,"Cedar Weather Station","Cedar Weather Station"
"6998","12/28/1981",23,-1,0,"Cedar Weather Station","Cedar Weather Station"
"6999","12/29/1981",9,-11,0.02,"Cedar Weather Station","Cedar Weather Station"
"7000","12/30/1981",17,-18,0.1,"Cedar Weather Station","Cedar Weather Station"
"7001","12/31/1981",23,9,0.08,"Cedar Weather Station","Cedar Weather Station"
"7002","1/2/1982",21,-2,0.19,"Cedar Weather Station","Cedar Weather Station"
"7003","1/3/1982",21,-10,0,"Cedar Weather Station","Cedar Weather Station"
"7004","1/4/1982",18,-3,0,"Cedar Weather Station","Cedar Weather Station"
"7005","1/5/1982",20,-3,0,"Cedar Weather Station","Cedar Weather Station"
"7006","1/6/1982",8,-10,0,"Cedar Weather Station","Cedar Weather Station"
"7007","1/7/1982",0,-25,0,"Cedar Weather Station","Cedar Weather Station"
"7008","1/8/1982",9,-8,0,"Cedar Weather Station","Cedar Weather Station"
"7009","1/9/1982",-3,-24,0,"Cedar Weather Station","Cedar Weather Station"
"7010","1/10/1982",-8,-29,0,"Cedar Weather Station","Cedar Weather Station"
"7011","1/11/1982",8,-8,0,"Cedar Weather Station","Cedar Weather Station"
"7012","1/12/1982",12,-6,0,"Cedar Weather Station","Cedar Weather Station"
"7013","1/13/1982",9,-9,0,"Cedar Weather Station","Cedar Weather Station"
"7014","1/14/1982",1,-27,0,"Cedar Weather Station","Cedar Weather Station"
"7015","1/15/1982",9,-10,0.08,"Cedar Weather Station","Cedar Weather Station"
"7016","1/16/1982",-1,-26,0,"Cedar Weather Station","Cedar Weather Station"
"7017","1/17/1982",1,-27,0,"Cedar Weather Station","Cedar Weather Station"
"7018","1/18/1982",12,0,0.03,"Cedar Weather Station","Cedar Weather Station"
"7019","1/19/1982",20,5,0.02,"Cedar Weather Station","Cedar Weather Station"
"7020","1/20/1982",11,-5,0.2,"Cedar Weather Station","Cedar Weather Station"
"7021","1/21/1982",15,8,0.08,"Cedar Weather Station","Cedar Weather Station"
"7022","1/22/1982",16,10,0.3,"Cedar Weather Station","Cedar Weather Station"
"7023","1/23/1982",15,4,0.21,"Cedar Weather Station","Cedar Weather Station"
"7024","1/24/1982",6,-24,0,"Cedar Weather Station","Cedar Weather Station"
"7025","1/25/1982",8,-13,0.03,"Cedar Weather Station","Cedar Weather Station"
"7026","1/26/1982",7,-24,0,"Cedar Weather Station","Cedar Weather Station"
"7027","1/27/1982",39,5,0,"Cedar Weather Station","Cedar Weather Station"
"7028","1/28/1982",36,-8,0,"Cedar Weather Station","Cedar Weather Station"
"7029","1/29/1982",32,0,0,"Cedar Weather Station","Cedar Weather Station"
"7030","1/30/1982",26,1,0,"Cedar Weather Station","Cedar Weather Station"
"7031","1/31/1982",13,-23,0,"Cedar Weather Station","Cedar Weather Station"
"7032","2/1/1982",12,-25,0,"Cedar Weather Station","Cedar Weather Station"
"7033","2/2/1982",15,5,0.1,"Cedar Weather Station","Cedar Weather Station"
"7034","2/3/1982",8,-23,0,"Cedar Weather Station","Cedar Weather Station"
"7035","2/4/1982",10,-22,0,"Cedar Weather Station","Cedar Weather Station"
"7036","2/5/1982",-3,-22,0,"Cedar Weather Station","Cedar Weather Station"
"7037","2/6/1982",10,-30,0,"Cedar Weather Station","Cedar Weather Station"
"7038","2/7/1982",23,9,0,"Cedar Weather Station","Cedar Weather Station"
"7039","2/8/1982",13,-8,0,"Cedar Weather Station","Cedar Weather Station"
"7040","2/9/1982",6,-15,0,"Cedar Weather Station","Cedar Weather Station"
"7041","2/10/1982",11,-17,0,"Cedar Weather Station","Cedar Weather Station"
"7042","2/11/1982",19,-1,0,"Cedar Weather Station","Cedar Weather Station"
"7043","2/12/1982",21,-10,0,"Cedar Weather Station","Cedar Weather Station"
"7044","2/13/1982",22,11,0,"Cedar Weather Station","Cedar Weather Station"
"7045","2/14/1982",30,15,0,"Cedar Weather Station","Cedar Weather Station"
"7046","2/15/1982",35,13,0,"Cedar Weather Station","Cedar Weather Station"
"7047","2/16/1982",36,24,0,"Cedar Weather Station","Cedar Weather Station"
"7048","2/17/1982",33,22,0,"Cedar Weather Station","Cedar Weather Station"
"7049","2/18/1982",35,29,0,"Cedar Weather Station","Cedar Weather Station"
"7050","2/19/1982",38,28,0,"Cedar Weather Station","Cedar Weather Station"
"7051","2/20/1982",47,27,0,"Cedar Weather Station","Cedar Weather Station"
"7052","2/21/1982",45,16,0,"Cedar Weather Station","Cedar Weather Station"
"7053","2/22/1982",45,23,0,"Cedar Weather Station","Cedar Weather Station"
"7054","2/23/1982",38,17,0,"Cedar Weather Station","Cedar Weather Station"
"7055","2/24/1982",28,17,0.02,"Cedar Weather Station","Cedar Weather Station"
"7056","2/25/1982",28,-6,0,"Cedar Weather Station","Cedar Weather Station"
"7057","2/26/1982",35,1,0,"Cedar Weather Station","Cedar Weather Station"
"7058","2/27/1982",34,16,0,"Cedar Weather Station","Cedar Weather Station"
"7059","2/28/1982",40,20,0,"Cedar Weather Station","Cedar Weather Station"
"7060","3/1/1982",36,14,0,"Cedar Weather Station","Cedar Weather Station"
"7061","3/2/1982",25,10,0,"Cedar Weather Station","Cedar Weather Station"
"7062","3/3/1982",19,-1,0,"Cedar Weather Station","Cedar Weather Station"
"7063","3/4/1982",29,5,0,"Cedar Weather Station","Cedar Weather Station"
"7064","3/5/1982",24,3,0,"Cedar Weather Station","Cedar Weather Station"
"7065","3/6/1982",28,9,0,"Cedar Weather Station","Cedar Weather Station"
"7066","3/7/1982",22,-10,0,"Cedar Weather Station","Cedar Weather Station"
"7067","3/8/1982",22,6,0.13,"Cedar Weather Station","Cedar Weather Station"
"7068","3/9/1982",18,-11,0,"Cedar Weather Station","Cedar Weather Station"
"7069","3/10/1982",40,13,0,"Cedar Weather Station","Cedar Weather Station"
"7070","3/11/1982",40,22,0,"Cedar Weather Station","Cedar Weather Station"
"7071","3/12/1982",37,28,0.65,"Cedar Weather Station","Cedar Weather Station"
"7072","3/13/1982",39,30,0,"Cedar Weather Station","Cedar Weather Station"
"7073","3/14/1982",42,18,0,"Cedar Weather Station","Cedar Weather Station"
"7074","3/15/1982",39,28,0,"Cedar Weather Station","Cedar Weather Station"
"7075","3/16/1982",36,31,0.41,"Cedar Weather Station","Cedar Weather Station"
"7076","3/17/1982",41,26,0,"Cedar Weather Station","Cedar Weather Station"
"7077","3/18/1982",41,32,0,"Cedar Weather Station","Cedar Weather Station"
"7078","3/19/1982",39,26,0,"Cedar Weather Station","Cedar Weather Station"
"7079","3/20/1982",34,24,0.41,"Cedar Weather Station","Cedar Weather Station"
"7080","3/21/1982",43,27,0,"Cedar Weather Station","Cedar Weather Station"
"7081","3/22/1982",42,23,0,"Cedar Weather Station","Cedar Weather Station"
"7082","3/23/1982",47,22,0,"Cedar Weather Station","Cedar Weather Station"
"7083","3/24/1982",44,32,0,"Cedar Weather Station","Cedar Weather Station"
"7084","3/25/1982",35,19,0,"Cedar Weather Station","Cedar Weather Station"
"7085","3/26/1982",30,13,0,"Cedar Weather Station","Cedar Weather Station"
"7086","3/27/1982",34,5,0,"Cedar Weather Station","Cedar Weather Station"
"7087","3/28/1982",48,24,0,"Cedar Weather Station","Cedar Weather Station"
"7088","3/29/1982",48,35,0,"Cedar Weather Station","Cedar Weather Station"
"7089","3/30/1982",54,33,0.1,"Cedar Weather Station","Cedar Weather Station"
"7090","3/31/1982",52,26,0.06,"Cedar Weather Station","Cedar Weather Station"
"7091","4/1/1982",46,24,0,"Cedar Weather Station","Cedar Weather Station"
"7092","4/2/1982",53,35,0,"Cedar Weather Station","Cedar Weather Station"
"7093","4/3/1982",52,15,0.43,"Cedar Weather Station","Cedar Weather Station"
"7094","4/4/1982",30,8,0,"Cedar Weather Station","Cedar Weather Station"
"7095","4/5/1982",29,20,0,"Cedar Weather Station","Cedar Weather Station"
"7096","4/6/1982",35,10,0,"Cedar Weather Station","Cedar Weather Station"
"7097","4/7/1982",37,15,0,"Cedar Weather Station","Cedar Weather Station"
"7098","4/8/1982",34,18,0,"Cedar Weather Station","Cedar Weather Station"
"7099","4/9/1982",37,13,0.03,"Cedar Weather Station","Cedar Weather Station"
"7100","4/10/1982",38,32,0,"Cedar Weather Station","Cedar Weather Station"
"7101","4/11/1982",49,15,0,"Cedar Weather Station","Cedar Weather Station"
"7102","4/12/1982",46,36,0.07,"Cedar Weather Station","Cedar Weather Station"
"7103","4/13/1982",57,34,0,"Cedar Weather Station","Cedar Weather Station"
"7104","4/14/1982",63,33,0,"Cedar Weather Station","Cedar Weather Station"
"7105","4/15/1982",69,43,0.06,"Cedar Weather Station","Cedar Weather Station"
"7106","4/16/1982",63,48,0.33,"Cedar Weather Station","Cedar Weather Station"
"7107","4/17/1982",57,34,0.21,"Cedar Weather Station","Cedar Weather Station"
"7108","4/18/1982",62,34,0,"Cedar Weather Station","Cedar Weather Station"
"7109","4/19/1982",51,33,0,"Cedar Weather Station","Cedar Weather Station"
"7110","4/20/1982",45,23,0.23,"Cedar Weather Station","Cedar Weather Station"
"7111","4/21/1982",58,27,0,"Cedar Weather Station","Cedar Weather Station"
"7112","4/22/1982",60,28,0,"Cedar Weather Station","Cedar Weather Station"
"7113","4/23/1982",74,40,0,"Cedar Weather Station","Cedar Weather Station"
"7114","4/24/1982",76,48,0,"Cedar Weather Station","Cedar Weather Station"
"7115","4/25/1982",74,50,0,"Cedar Weather Station","Cedar Weather Station"
"7116","4/26/1982",65,40,0,"Cedar Weather Station","Cedar Weather Station"
"7117","4/27/1982",64,27,0,"Cedar Weather Station","Cedar Weather Station"
"7118","4/28/1982",64,31,0,"Cedar Weather Station","Cedar Weather Station"
"7119","4/29/1982",67,32,0,"Cedar Weather Station","Cedar Weather Station"
"7120","4/30/1982",66,46,0,"Cedar Weather Station","Cedar Weather Station"
"7121","5/1/1982",74,42,0,"Cedar Weather Station","Cedar Weather Station"
"7122","5/2/1982",78,39,0,"Cedar Weather Station","Cedar Weather Station"
"7123","5/3/1982",79,51,0,"Cedar Weather Station","Cedar Weather Station"
"7124","5/4/1982",87,61,1.43,"Cedar Weather Station","Cedar Weather Station"
"7125","5/5/1982",63,47,0.33,"Cedar Weather Station","Cedar Weather Station"
"7126","5/6/1982",51,39,0.1,"Cedar Weather Station","Cedar Weather Station"
"7127","5/7/1982",58,32,0,"Cedar Weather Station","Cedar Weather Station"
"7128","5/8/1982",70,37,0,"Cedar Weather Station","Cedar Weather Station"
"7129","5/9/1982",69,48,0.32,"Cedar Weather Station","Cedar Weather Station"
"7130","5/10/1982",84,60,0.26,"Cedar Weather Station","Cedar Weather Station"
"7131","5/11/1982",82,53,0.16,"Cedar Weather Station","Cedar Weather Station"
"7132","5/12/1982",64,49,0.42,"Cedar Weather Station","Cedar Weather Station"
"7133","5/13/1982",73,54,0.36,"Cedar Weather Station","Cedar Weather Station"
"7134","5/14/1982",77,59,0.67,"Cedar Weather Station","Cedar Weather Station"
"7135","5/15/1982",75,53,0.13,"Cedar Weather Station","Cedar Weather Station"
"7136","5/16/1982",77,57,0.16,"Cedar Weather Station","Cedar Weather Station"
"7137","5/17/1982",75,59,0.58,"Cedar Weather Station","Cedar Weather Station"
"7138","5/18/1982",67,59,0.23,"Cedar Weather Station","Cedar Weather Station"
"7139","5/19/1982",75,52,0,"Cedar Weather Station","Cedar Weather Station"
"7140","5/20/1982",71,47,0,"Cedar Weather Station","Cedar Weather Station"
"7141","5/21/1982",69,39,0,"Cedar Weather Station","Cedar Weather Station"
"7142","5/22/1982",71,45,0,"Cedar Weather Station","Cedar Weather Station"
"7143","5/23/1982",73,38,0,"Cedar Weather Station","Cedar Weather Station"
"7144","5/24/1982",72,47,0,"Cedar Weather Station","Cedar Weather Station"
"7145","5/25/1982",71,48,0,"Cedar Weather Station","Cedar Weather Station"
"7146","5/26/1982",70,54,0,"Cedar Weather Station","Cedar Weather Station"
"7147","5/27/1982",71,58,0.16,"Cedar Weather Station","Cedar Weather Station"
"7148","5/28/1982",79,51,0,"Cedar Weather Station","Cedar Weather Station"
"7149","5/29/1982",78,61,0,"Cedar Weather Station","Cedar Weather Station"
"7150","5/30/1982",79,47,0,"Cedar Weather Station","Cedar Weather Station"
"7151","5/31/1982",72,54,0,"Cedar Weather Station","Cedar Weather Station"
"7152","6/1/1982",77,39,0,"Cedar Weather Station","Cedar Weather Station"
"7153","6/2/1982",67,35,0,"Cedar Weather Station","Cedar Weather Station"
